date,area,month,cases,deaths
2020-05-09,Mono,May,3.0,0.0
2020-05-10,Mono,May,0.0,0.0
2020-05-11,Mono,May,0.0,0.0
2020-05-12,Mono,May,0.0,0.0
2020-05-13,Mono,May,0.0,0.0
2020-05-14,Mono,May,1.0,0.0
2020-05-15,Mono,May,0.0,0.0
2020-05-16,Mono,May,0.0,0.0
2020-05-17,Mono,May,0.0,0.0
2020-05-18,Mono,May,0.0,0.0
2020-05-19,Mono,May,0.0,0.0
2020-05-20,Mono,May,0.0,0.0
2020-05-21,Mono,May,0.0,0.0
2020-05-22,Mono,May,0.0,0.0
2020-05-23,Mono,May,0.0,0.0
2020-05-24,Mono,May,1.0,0.0
2020-05-25,Mono,May,0.0,0.0
2020-05-26,Mono,May,0.0,0.0
2020-05-27,Mono,May,1.0,0.0
2020-05-28,Mono,May,0.0,0.0
2020-05-29,Mono,May,0.0,0.0
2020-05-30,Mono,May,1.0,0.0
2020-05-31,Mono,May,0.0,0.0
2020-06-01,Mono,June,0.0,0.0
2020-06-02,Mono,June,0.0,0.0
2020-06-03,Mono,June,0.0,0.0
2020-06-04,Mono,June,0.0,0.0
2020-06-05,Mono,June,0.0,0.0
2020-06-06,Mono,June,0.0,0.0
2020-06-07,Mono,June,0.0,0.0
2020-06-08,Mono,June,0.0,0.0
2020-06-09,Mono,June,0.0,0.0
2020-06-10,Mono,June,0.0,0.0
2020-06-11,Mono,June,0.0,0.0
2020-06-12,Mono,June,0.0,0.0
2020-06-13,Mono,June,3.0,0.0
2020-06-14,Mono,June,0.0,0.0
2020-06-15,Mono,June,0.0,0.0
2020-06-16,Mono,June,0.0,0.0
2020-06-17,Mono,June,0.0,0.0
2020-06-18,Mono,June,0.0,0.0
2020-06-19,Mono,June,0.0,0.0
2020-06-20,Mono,June,0.0,0.0
2020-06-21,Mono,June,0.0,0.0
2020-06-22,Mono,June,0.0,0.0
2020-06-23,Mono,June,0.0,0.0
2020-06-24,Mono,June,0.0,0.0
2020-06-25,Mono,June,2.0,0.0
2020-06-26,Mono,June,1.0,0.0
2020-06-27,Mono,June,1.0,0.0
2020-06-28,Mono,June,1.0,0.0
2020-06-29,Mono,June,0.0,0.0
2020-06-30,Mono,June,2.0,0.0
2020-07-01,Mono,July,2.0,0.0
2020-07-02,Mono,July,3.0,0.0
2020-07-03,Mono,July,0.0,0.0
2020-07-04,Mono,July,0.0,0.0
2020-07-05,Mono,July,0.0,0.0
2020-07-06,Mono,July,4.0,0.0
2020-07-07,Mono,July,1.0,0.0
2020-07-08,Mono,July,1.0,0.0
2020-07-09,Mono,July,3.0,0.0
2020-07-10,Mono,July,4.0,0.0
2020-07-11,Mono,July,1.0,0.0
2020-07-12,Mono,July,3.0,0.0
2020-07-13,Mono,July,10.0,0.0
2020-07-14,Mono,July,4.0,0.0
2020-07-15,Mono,July,10.0,0.0
2020-07-16,Mono,July,2.0,0.0
2020-07-17,Mono,July,3.0,0.0
2020-07-18,Mono,July,5.0,0.0
2020-07-19,Mono,July,2.0,0.0
2020-07-20,Mono,July,11.0,0.0
2020-07-21,Mono,July,6.0,0.0
2020-07-22,Mono,July,4.0,0.0
2020-07-23,Mono,July,3.0,0.0
2020-07-24,Mono,July,4.0,0.0
2020-07-25,Mono,July,1.0,0.0
2020-07-26,Mono,July,0.0,0.0
2020-07-27,Mono,July,4.0,0.0
2020-07-28,Mono,July,4.0,0.0
2020-07-29,Mono,July,1.0,0.0
2020-07-30,Mono,July,3.0,0.0
2020-07-31,Mono,July,1.0,0.0
2020-08-01,Mono,August,1.0,0.0
2020-08-02,Mono,August,1.0,0.0
2020-08-03,Mono,August,7.0,0.0
2020-08-04,Mono,August,0.0,0.0
2020-08-05,Mono,August,1.0,0.0
2020-08-06,Mono,August,0.0,0.0
2020-08-07,Mono,August,1.0,0.0
2020-08-08,Mono,August,0.0,0.0
2020-08-09,Mono,August,0.0,0.0
2020-08-10,Mono,August,1.0,0.0
2020-08-11,Mono,August,0.0,0.0
2020-08-12,Mono,August,0.0,0.0
2020-08-13,Mono,August,1.0,0.0
2020-08-14,Mono,August,0.0,0.0
2020-08-15,Mono,August,0.0,0.0
2020-08-16,Mono,August,0.0,0.0
2020-08-17,Mono,August,0.0,1.0
2020-08-18,Mono,August,0.0,0.0
2020-08-19,Mono,August,1.0,0.0
2020-08-20,Mono,August,0.0,0.0
2020-08-21,Mono,August,0.0,0.0
2020-08-22,Mono,August,0.0,0.0
2020-08-23,Mono,August,0.0,0.0
2020-08-24,Mono,August,0.0,0.0
2020-08-25,Mono,August,0.0,0.0
2020-08-26,Mono,August,0.0,0.0
2020-08-27,Mono,August,0.0,0.0
2020-08-28,Mono,August,0.0,0.0
2020-08-29,Mono,August,0.0,0.0
2020-08-30,Mono,August,0.0,0.0
2020-08-31,Mono,August,0.0,0.0
2020-09-01,Mono,September,0.0,0.0
2020-09-02,Mono,September,0.0,0.0
2020-09-03,Mono,September,0.0,0.0
2020-09-04,Mono,September,1.0,0.0
2020-09-05,Mono,September,0.0,0.0
2020-09-06,Mono,September,0.0,0.0
2020-09-07,Mono,September,1.0,0.0
2020-09-08,Mono,September,0.0,0.0
2020-09-09,Mono,September,0.0,0.0
2020-09-10,Mono,September,0.0,0.0
2020-09-11,Mono,September,0.0,0.0
2020-09-12,Mono,September,0.0,0.0
2020-09-13,Mono,September,0.0,0.0
2020-09-14,Mono,September,0.0,0.0
2020-09-15,Mono,September,0.0,0.0
2020-09-16,Mono,September,0.0,0.0
2020-09-17,Mono,September,0.0,0.0
2020-09-18,Mono,September,0.0,0.0
2020-09-19,Mono,September,2.0,0.0
2020-09-20,Mono,September,0.0,0.0
2020-09-21,Mono,September,1.0,0.0
2020-09-22,Mono,September,0.0,0.0
2020-09-23,Mono,September,1.0,0.0
2020-09-24,Mono,September,0.0,0.0
2020-09-25,Mono,September,0.0,0.0
2020-09-26,Mono,September,0.0,0.0
2020-09-27,Mono,September,0.0,0.0
2020-09-28,Mono,September,0.0,0.0
2020-09-29,Mono,September,0.0,0.0
2020-09-30,Mono,September,0.0,0.0
2020-10-01,Mono,October,0.0,0.0
2020-10-02,Mono,October,2.0,0.0
2020-10-03,Mono,October,0.0,0.0
2020-10-04,Mono,October,0.0,0.0
2020-10-05,Mono,October,1.0,0.0
2020-10-06,Mono,October,0.0,0.0
2020-10-07,Mono,October,0.0,0.0
2020-10-08,Mono,October,1.0,0.0
2020-10-09,Mono,October,0.0,0.0
2020-10-10,Mono,October,0.0,0.0
2020-10-11,Mono,October,0.0,0.0
2020-10-12,Mono,October,0.0,0.0
2020-10-13,Mono,October,0.0,0.0
2020-10-14,Mono,October,0.0,0.0
2020-10-15,Mono,October,0.0,0.0
2020-10-16,Mono,October,0.0,0.0
2020-10-17,Mono,October,2.0,0.0
2020-10-18,Mono,October,1.0,0.0
2020-10-19,Mono,October,5.0,0.0
2020-10-20,Mono,October,5.0,0.0
2020-10-21,Mono,October,0.0,0.0
2020-10-22,Mono,October,2.0,0.0
2020-10-23,Mono,October,5.0,0.0
2020-10-24,Mono,October,1.0,0.0
2020-10-25,Mono,October,14.0,0.0
2020-10-26,Mono,October,8.0,0.0
2020-10-27,Mono,October,6.0,0.0
2020-10-28,Mono,October,14.0,0.0
2020-10-29,Mono,October,18.0,0.0
2020-10-30,Mono,October,7.0,0.0
2020-10-31,Mono,October,1.0,0.0
2020-11-01,Mono,November,149.0,0.0
